ID_Venta,Fecha,Región,País,Ciudad,Categoría,Producto,Canal,Vendedor,Unidades,Precio_Unitario,Descuento_%,Costo_Unitario,Satisfacción,Método_Pago,Año,Mes,Día_Semana,Latitud,Longitud,Ventas_Totales,Beneficio
254,2018-12-13,Europa,Italia,Ciudad_30,Juguetes,Auto de juguete,Distribuidor,Vendedor_15,15,$776.88,17.98,407.62,4,Tarjeta,2018,Julio,Martes,-9.9116,-29.57,9557.954640000002,3443.6546400000016
255,2018-05-02,América,EEUU,Ciudad_16,,Cereal,Distribuidor,Vendedor_6,37,563.71,22.32,356.05,6,Tarjeta,2018,Julio,Miércoles,16.9352,52.2613,16201.927335999999,3028.0773359999985
256,2018-04-11,Asia,China,Ciudad_6,Juguetes,Puzzle,Distribuidor,Vendedor_7,59,$467.55,16.85,329.66,3,Transferencia,2018,Julio,Miércoles,-29.8592,-77.6414,22937.301675000002,3487.361675
257,2019-03-10,África,Marruecos,Ciudad_2,Alimentos,Queso,,Vendedor_12,17,78.78,7.19,69.69,10,Tarjeta,2019,Julio,Lunes,1.0256,-71.5928,1242.967206,58.237206000000015
258,2019-05-09,África,Marruecos,Ciudad_5,Alimentos,Pan,Tienda,Vendedor_2,38,333.65,3.22,237.88,7,Tarjeta,2019,Octubre,Lunes,-17.4691,1.1934,12270.445859999998,3231.0058599999975
259,2020-06-21,América,México,Ciudad_13,Hogar,Silla,Online,Vendedor_5,53,418.07,28.88,222.3,9,Efectivo,2020,Febrero,Jueves,32.884,56.3363,15758.563352000001,3976.6633519999996
260,2020-09-05,Asia,India,Ciudad_23,Juguetes,Muñeca,Distribuidor,Vendedor_3,3,507.84,26.5,452.78,10,Transferencia,2020,Junio,Jueves,26.8812,-65.0401,1119.7872,-238.55279999999993
261,2019-06-11,Europa,Italia,Ciudad_14,Electrónica,Televisor,Tienda,Vendedor_11,40,549.33,21.7,355.97,5,Efectivo,2019,Agosto,Jueves,47.9953,24.6701,17205.015600000002,2966.2156000000014
262,2019-03-15,Europa,Francia,Ciudad_16,Juguetes,Puzzle,Distribuidor,Vendedor_15,33,344.6,17.33,255.73,5,Transferencia,2019,Junio,Jueves,-35.5031,29.6584,9401.067060000001,961.9770600000011
263,2019-01-28,Europa,Francia,Ciudad_27,Hogar,Silla,Distribuidor,Vendedor_9,73,472.32,10.96,385.96,7,Efectivo,2019,Abril,Viernes,15.5487,-28.5039,30700.422144,2525.342144000002
264,2018-08-21,Asia,Corea del Sur,Ciudad_30,Juguetes,Auto de juguete,Online,Vendedor_7,33,392.43,4.49,219.49,7,Tarjeta,2018,Junio,Martes,2.0961,-10.1791,12368.726469,5125.556468999999
265,2018-10-11,Europa,Italia,Ciudad_10,Ropa,Camisa,Online,Vendedor_12,52,270.87,22.21,188.32,1,Efectivo,2018,Abril,Lunes,-9.5262,-41.6717,10956.908196,1164.268196000001
266,2020-12-09,África,Nigeria,Ciudad_11,Juguetes,Puzzle,Distribuidor,Vendedor_12,36,100.73,11.15,83.47,4,Transferencia,2020,Febrero,Viernes,-48.3048,91.6668,3221.94978,217.02977999999985
267,2018-04-05,América,,Ciudad_28,Juguetes,Puzzle,Distribuidor,Vendedor_5,48,$119.82,1.73,78.07,8,Efectivo,2018,Agosto,Sábado,-18.6413,-59.2225,5651.861472,1904.501472
268,2020/08/12,Europa,Alemania,Ciudad_8,Hogar,Mesa,Distribuidor,Vendedor_13,27,493.53,1.84,336.49,5,Transferencia,2020,Agosto,Jueves,-7.279,-86.3481,13080.124296,3994.8942960000004
269,2019-08-11,Asia,China,Ciudad_20,Hogar,Silla,Distribuidor,Vendedor_7,70,$573.31,15.0,362.53,4,Tarjeta,2019,Agosto,Jueves,-3.4518,-83.9795,34111.945,8734.845000000001
270,2018-11-20,Asia,China,Ciudad_3,Alimentos,Leche,Tienda,Vendedor_2,19,731.29,24.45,393.8,9,Tarjeta,2018,Enero,Viernes,-38.7514,65.8236,10497.302305,3015.1023049999994
271,2020-07-20,Asia,China,Ciudad_20,Alimentos,Queso,Tienda,Vendedor_11,51,64.33,25.77,53.98,8,Efectivo,2020,Julio,Jueves,4.4644,-73.3223,2435.3601089999997,-317.6198910000003
272,2020-06-11,África,Marruecos,Ciudad_20,Electrónica,Smartphone,Tienda,Vendedor_11,19,215.47,19.77,115.89,3,Transferencia,2020,Enero,Lunes,-45.8805,-15.6262,3284.560039,1082.650039
273,2020-03-10,América,Argentina,Ciudad_28,Alimentos,Cereal,Online,Vendedor_14,51,50.21,4.09,44.52,9,Efectivo,2020,Julio,Miércoles,11.2037,13.7018,2455.976961,185.45696099999986
274,2019-07-17,Europa,Francia,Ciudad_8,,Pantalón,Distribuidor,Vendedor_15,26,740.42,24.97,433.16,9,Efectivo,2019,Agosto,Sábado,-49.9507,-15.9916,14443.965275999997,3181.8052759999973
275,2019-08-19,África,Nigeria,Ciudad_9,Alimentos,Pan,,Vendedor_14,42,91.46,15.4,75.82,4,Efectivo,2019,Marzo,Viernes,36.6334,9.478,3249.75672,65.31672000000026
276,2018-06-25,América,EEUU,Ciudad_3,Hogar,Cama,Tienda,Vendedor_6,-10,0,15.2,513.96,9,Tarjeta,2018,Agosto,Domingo,-26.8983,-96.0873,33627.3552,5873.515199999994
277,2018-11-15,Europa,Italia,Ciudad_20,Electrónica,Laptop,Online,Vendedor_8,10,138.33,8.37,95.36,6,Tarjeta,2018,Enero,Miércoles,4.377,81.1471,1267.51779,313.9177900000001
278,2020-05-24,Asia,Japón,Ciudad_30,Electrónica,Smartphone,Tienda,Vendedor_3,10000,99999,9.19,97.39,3,Efectivo,2020,Octubre,Domingo,26.7806,-9.0849,3815.236854,1283.0968540000003
279,2018/05/27,África,Sudáfrica,Ciudad_9,Hogar,Lámpara,Online,Vendedor_1,70,495.99,4.93,371.48,5,Efectivo,2018,Junio,Miércoles,-49.6807,-71.3159,33007.638510000004,7004.038510000002
280,2018-01-14,Europa,España,Ciudad_11,Electrónica,Televisor,Tienda,Vendedor_5,29,421.16,27.42,229.07,2,Transferencia,2018,Abril,Martes,-34.3138,-12.0038,8864.659912000001,2221.6299120000012
281,2018-08-16,América,Argentina,Ciudad_4,Alimentos,Queso,Distribuidor,Vendedor_5,75,106.47,16.3,90.64,10,Transferencia,2018,Abril,Lunes,-27.0221,-36.6823,6683.65425,-114.34575000000041
282,2018-01-09,Asia,Japón,Ciudad_16,Hogar,Cama,,Vendedor_2,3,764.9,27.44,536.01,1,Efectivo,2018,Enero,Lunes,-25.2308,45.0359,1665.03432,57.00432000000001
283,2019-06-20,África,Nigeria,Ciudad_8,Alimentos,Pan,Online,Vendedor_3,45,576.06,2.68,373.31,6,Tarjeta,2019,Julio,Jueves,8.7098,-84.3576,25227.971639999996,8429.021639999995
284,2019-02-06,América,México,Ciudad_5,Electrónica,Smartphone,Distribuidor,Vendedor_6,11,102.03,24.95,65.72,4,Transferencia,2019,Noviembre,Miércoles,21.5509,-57.6495,842.3086649999999,119.38866499999995
285,2019-11-12,Europa,España,Ciudad_13,Juguetes,Muñeca,Tienda,Vendedor_3,74,198.9,9.04,147.33,10,Efectivo,2019,Febrero,Lunes,-4.5712,31.8352,13388.038559999999,2485.618559999999
286,2018-04-12,Europa,Alemania,Ciudad_2,Ropa,Chaqueta,Tienda,Vendedor_11,26,708.99,1.35,541.74,5,Efectivo,2018,Noviembre,Martes,-2.9614,-35.0887,18184.884510000004,4099.644510000004
287,2018-06-11,América,Argentina,Ciudad_14,Ropa,Zapatos,Tienda,Vendedor_9,10000,-50,25.76,387.72,3,Efectivo,2018,Junio,Martes,-30.3556,-75.6922,13366.1696,2510.0095999999994
288,2018-02-25,Europa,Italia,Ciudad_25,Ropa,Camisa,Tienda,Vendedor_1,50,115.69,10.37,93.06,7,Transferencia,2018,Diciembre,Sábado,46.5452,4.6587,5184.64735,531.6473500000002
289,2020-01-13,Europa,Italia,Ciudad_6,Juguetes,Auto de juguete,Distribuidor,Vendedor_6,33,448.13,26.17,318.79,9,Transferencia,2020,Diciembre,Miércoles,24.0498,-21.3565,10918.194506999998,398.1245069999968
290,2018-10-22,Asia,China,Ciudad_27,Juguetes,Muñeca,Distribuidor,Vendedor_8,52,731.01,14.63,655.99,10,Tarjeta,2018,Junio,Jueves,15.9472,70.7192,32451.288323999997,-1660.1916760000058
291,2018-10-11,Asia,India,Ciudad_29,,Zapatos,Online,Vendedor_13,29,548.43,12.03,492.99,1,Tarjeta,2018,Octubre,Martes,-31.2619,-78.2693,13991.162259,-305.5477410000003
292,2018-08-05,Europa,Italia,Ciudad_3,Electrónica,Smartphone,Distribuidor,Vendedor_13,47,282.66,21.22,244.92,6,Efectivo,2018,Abril,Domingo,-14.3136,91.6562,10465.938756000001,-1045.3012439999984
293,2019-06-23,África,,Ciudad_17,Juguetes,Puzzle,Online,Vendedor_8,60,533.51,7.91,468.18,1,Transferencia,2019,Julio,Martes,-3.4261,-33.719,29478.56154,1387.7615399999995
294,2020-11-06,América,México,Ciudad_22,Ropa,Camisa,Online,Vendedor_5,47,183.06,16.95,162.02,6,Efectivo,2020,Enero,Sábado,-11.1273,-29.3345,7145.47251,-469.4674900000009
295,2020-04-08,África,Nigeria,Ciudad_22,Alimentos,Queso,Tienda,Vendedor_2,7,87.32,8.08,54.48,4,Efectivo,2020,Octubre,Domingo,-22.1066,-16.5736,561.851808,180.49180800000005
296,2020-02-11,Asia,,Ciudad_7,Alimentos,Cereal,Online,Vendedor_7,29,561.72,14.45,396.5,6,Transferencia,2020,Febrero,Lunes,-25.5628,-11.4803,13935.99234,2437.4923400000007
297,2019-10-09,América,Argentina,Ciudad_29,Ropa,Camisa,Distribuidor,Vendedor_8,9,635.88,1.5,443.64,8,Efectivo,2019,Mayo,Lunes,4.4204,-76.2069,5637.0762,1644.3162000000007
298,2018-07-18,América,Brasil,Ciudad_25,Electrónica,Laptop,Distribuidor,Vendedor_11,72,125.45,0.65,100.45,7,Tarjeta,2018,Junio,Sábado,30.3829,-85.4833,8973.6894,1741.2893999999987
299,2020-02-10,África,Nigeria,Ciudad_19,Hogar,Mesa,Tienda,Vendedor_8,9,$nan,27.26,264.04,1,Transferencia,2020,Noviembre,Domingo,23.0596,-55.993,2014.257888,-362.10211200000003
300,2020-01-05,África,Sudáfrica,Ciudad_5,Juguetes,Muñeca,,Vendedor_10,-10,-50,1.88,569.65,9,Efectivo,2020,Mayo,Viernes,-0.6063,24.5399,7947.8377439999995,1112.0377440000002
301,2019-06-23,América,México,Ciudad_22,Hogar,Silla,Tienda,Vendedor_11,76,365.02,4.43,240.95,5,Transferencia,2019,Octubre,Domingo,40.3718,89.3439,26512.570663999995,8200.370663999995
302,2018-04-24,América,EEUU,Ciudad_18,Ropa,Pantalón,Online,Vendedor_10,45,774.87,16.7,683.14,2,Tarjeta,2018,Noviembre,Miércoles,42.8045,5.7981,29046.00195,-1695.2980499999976
303,2019-10-19,América,México,Ciudad_13,Electrónica,Smartphone,Distribuidor,Vendedor_5,76,710.31,20.49,601.35,6,Efectivo,2019,Abril,Lunes,-0.0872,-73.8204,42922.328556,-2780.271443999998
304,2020-10-13,América,México,Ciudad_1,Electrónica,Smartphone,Tienda,Vendedor_15,28,328.49,5.68,294.07,7,Transferencia,2020,Abril,Jueves,-45.687,16.8332,8675.289504000002,441.329504000003
305,2020-11-03,Europa,España,Ciudad_25,Electrónica,Smartphone,Online,Vendedor_9,51,490.22,5.52,360.67,3,Tarjeta,2020,Marzo,Jueves,40.7142,-63.4494,23621.152656000002,5226.982656
306,2020-07-27,Asia,India,Ciudad_9,Hogar,Cama,Online,Vendedor_10,6,586.53,6.86,344.35,5,Tarjeta,2020,Diciembre,Domingo,44.0844,47.3749,3277.764252,1211.6642519999996
307,2018-09-03,Europa,Alemania,Ciudad_17,Juguetes,Auto de juguete,Online,Vendedor_8,66,542.48,23.94,281.34,4,Transferencia,2018,Julio,Lunes,26.1456,86.0529,27232.279007999998,8663.839007999999
308,2020-08-25,África,Marruecos,Ciudad_13,,Laptop,Online,Vendedor_7,27,438.42,6.33,311.37,9,Transferencia,2020,Septiembre,Viernes,-12.5748,94.0607,11088.036378,2681.046378000001
309,2020-04-16,Asia,India,Ciudad_30,Hogar,Mesa,Tienda,Vendedor_11,70,$nan,5.71,169.16,2,Efectivo,2020,Julio,Sábado,14.1506,72.1655,13260.0027,1418.8027000000002
310,2020-11-10,África,Nigeria,Ciudad_15,Juguetes,Auto de juguete,Tienda,Vendedor_4,7,231.9,6.97,129.21,6,Transferencia,2020,Diciembre,Viernes,11.0719,16.4008,1510.15599,605.68599
311,2018-03-08,África,Nigeria,Ciudad_17,,Lámpara,Tienda,Vendedor_4,59,318.51,22.34,164.12,4,Transferencia,2018,Noviembre,Sábado,-14.8411,-71.2267,14593.937093999999,4910.857093999999
312,2020-11-21,África,Marruecos,Ciudad_5,Hogar,Silla,Tienda,Vendedor_6,19,258.2,6.21,169.0,7,Transferencia,2020,Septiembre,Lunes,-3.1778,-57.7276,4601.14982,1390.1498199999996
313,2020-08-13,África,Sudáfrica,Ciudad_20,Juguetes,Pelota,Tienda,Vendedor_13,62,437.09,4.85,219.56,6,Tarjeta,2020,Agosto,Martes,-29.8203,45.3621,25785.250369999998,12172.530369999999
314,2018-05-14,América,Brasil,Ciudad_1,Ropa,Zapatos,Tienda,Vendedor_12,23,440.75,15.16,370.01,7,Tarjeta,2018,Abril,Lunes,19.401,-63.1065,8600.4429,90.21290000000045
315,2020-04-23,África,Nigeria,Ciudad_11,Alimentos,Leche,Tienda,Vendedor_3,22,,27.97,436.57,5,Efectivo,2020,Abril,Viernes,-44.7895,21.1753,11656.283562,2051.7435620000015
316,2019-10-17,Asia,Corea del Sur,Ciudad_25,Electrónica,Auriculares,Online,Vendedor_3,64,127.45,26.87,72.94,8,Efectivo,2019,Junio,Miércoles,24.4886,7.9609,5965.067840000001,1296.9078400000008
317,2019/03/01,Europa,Francia,Ciudad_18,Juguetes,Muñeca,Online,Vendedor_5,39,430.36,13.91,272.75,8,Tarjeta,2019,Diciembre,Jueves,-7.4929,-62.5858,14449.380036,3812.1300360000005
318,2018-06-06,África,Egipto,Ciudad_8,Alimentos,Cereal,Distribuidor,Vendedor_12,4,198.51,14.52,126.26,8,Efectivo,2018,Enero,Viernes,-36.3973,-27.6392,678.7453919999999,173.7053919999999
319,2019-02-07,América,EEUU,Ciudad_29,Electrónica,Auriculares,Tienda,Vendedor_14,60,616.37,7.29,351.54,4,Efectivo,2019,Abril,Lunes,-7.0496,32.8722,34286.19762,13193.797619999998
320,2018-05-15,África,Nigeria,Ciudad_17,Hogar,Silla,Distribuidor,Vendedor_8,18,228.51,23.62,190.29,9,Efectivo,2018,Mayo,Martes,0.2701,91.9158,3141.6468840000002,-283.5731159999996
321,2019-03-28,Europa,España,Ciudad_11,Hogar,Cama,Online,Vendedor_2,55,285.83,1.26,222.09,9,Efectivo,2019,Junio,Jueves,27.9216,-6.3826,15522.56981,3307.61981
322,2019-07-16,Europa,Francia,Ciudad_1,Juguetes,Pelota,Distribuidor,Vendedor_7,70,321.56,9.37,276.73,2,Transferencia,2019,Marzo,Viernes,13.9437,48.2472,20400.08796,1028.9879599999986
323,2020-06-17,África,Egipto,Ciudad_14,Ropa,Camisa,Distribuidor,Vendedor_13,39,334.16,20.51,299.27,8,Efectivo,2020,Junio,Viernes,-13.4554,-93.2176,10359.327576,-1312.2024239999992
324,2019-03-28,Europa,Italia,Ciudad_30,Hogar,Lámpara,Distribuidor,Vendedor_12,32,57.52,7.79,35.49,1,Efectivo,2019,Agosto,Sábado,-40.7495,17.4091,1697.2541440000002,561.5741440000002
325,2020-12-07,Europa,España,Ciudad_22,Alimentos,Queso,Tienda,Vendedor_2,72,484.64,17.76,275.19,7,Transferencia,2020,Junio,Sábado,10.5792,55.5941,28696.891392,8883.211392000001
326,2019-01-13,Europa,España,Ciudad_27,Ropa,Camisa,Online,Vendedor_2,50,628.44,27.01,361.4,3,Tarjeta,2019,Enero,Martes,-38.7426,-25.141,22934.917800000003,4864.917800000003
327,2019-07-01,Europa,Italia,Ciudad_13,Alimentos,Pan,Distribuidor,Vendedor_6,63,507.52,14.03,455.88,9,Tarjeta,2019,Octubre,Viernes,-15.5789,-41.3566,27487.841472,-1232.5985279999986
328,2018-06-25,África,Marruecos,Ciudad_12,Hogar,Silla,Online,Vendedor_7,78,345.53,27.67,268.24,6,Tarjeta,2018,Agosto,Jueves,27.1838,77.013,19493.904221999997,-1428.8157780000038
329,2018-04-11,Asia,China,Ciudad_6,Juguetes,Pelota,Distribuidor,Vendedor_11,5,699.55,1.48,436.16,6,Tarjeta,2018,Marzo,Martes,48.3597,-57.8394,3445.9833,1265.1832999999997
330,2020-11-10,África,Egipto,Ciudad_29,Juguetes,Puzzle,Online,Vendedor_5,76,150.78,0.74,86.14,2,Tarjeta,2020,Marzo,Jueves,1.2964,-57.49,11374.481328000002,4827.841328000001
331,2019-01-08,América,Argentina,Ciudad_21,Hogar,Cama,Distribuidor,Vendedor_8,60,519.15,18.58,276.51,6,Tarjeta,2019,Abril,Domingo,-38.4028,96.9923,25361.5158,8770.915800000002
332,2020-02-13,África,Marruecos,Ciudad_20,Ropa,Pantalón,Distribuidor,Vendedor_11,27,392.83,20.7,338.79,3,Transferencia,2020,Noviembre,Domingo,-5.507,34.2785,8410.88313,-736.4468699999998
333,2019/09/10,África,Marruecos,Ciudad_30,Electrónica,Laptop,Distribuidor,Vendedor_15,37,142.88,18.27,75.34,6,Tarjeta,2019,Diciembre,Domingo,34.8702,-74.067,4320.705488,1533.1254879999997
334,2018-08-02,América,Brasil,Ciudad_22,Electrónica,Laptop,Distribuidor,Vendedor_15,17,142.26,23.25,106.19,1,Tarjeta,2018,Septiembre,Miércoles,18.6106,4.9543,1856.13735,50.90734999999995
335,2020-10-22,América,,Ciudad_4,Juguetes,Muñeca,,Vendedor_6,58,68.89,1.93,39.33,10,Tarjeta,2020,Julio,Martes,-27.6068,-69.0895,3918.504534,1637.3645340000003
336,2018-10-11,Asia,Corea del Sur,Ciudad_19,Alimentos,Pan,Distribuidor,Vendedor_14,80,434.55,5.3,376.12,2,Efectivo,2018,Octubre,Lunes,3.7439,15.1729,32921.508,2831.908000000003
337,2019-07-23,Asia,Corea del Sur,Ciudad_21,,Cama,Distribuidor,Vendedor_8,76,123.83,17.47,107.22,2,Transferencia,2019,Enero,Viernes,-36.9971,16.5842,7766.9643240000005,-381.75567599999977
338,2018-04-11,Asia,India,Ciudad_4,Electrónica,Smartphone,Tienda,Vendedor_4,32,315.49,17.52,208.5,3,Efectivo,2018,Noviembre,Miércoles,-41.9407,-48.3093,8326.916864,1654.9168640000007
339,2020/05/20,Europa,Francia,Ciudad_28,Juguetes,Puzzle,Tienda,Vendedor_7,11,,14.05,211.08,4,Efectivo,2020,Octubre,Sábado,11.7425,-74.3991,3879.654075,1557.7740749999998
340,2020-08-20,África,Sudáfrica,Ciudad_30,Electrónica,Televisor,Tienda,Vendedor_1,45,414.42,13.36,368.55,3,Transferencia,2020,Abril,Sábado,48.8606,32.288,16157.406960000002,-427.3430399999979
341,2020-10-18,África,Nigeria,Ciudad_4,Juguetes,Puzzle,Tienda,Vendedor_3,39,537.63,23.0,399.52,2,Transferencia,2020,Agosto,Viernes,45.8093,-80.8789,16145.0289,563.7489000000005
342,2018-10-17,África,Egipto,Ciudad_11,Electrónica,Smartphone,,Vendedor_12,49,467.53,15.63,380.54,4,Tarjeta,2018,Agosto,Miércoles,43.9355,64.0999,19328.297989,681.837988999996
343,2020-02-13,África,Egipto,Ciudad_13,Juguetes,Pelota,Distribuidor,Vendedor_10,58,58.99,26.53,39.16,9,Transferencia,2020,Febrero,Sábado,43.4016,67.6238,2513.7172739999996,242.4372739999999
344,2018-11-13,América,EEUU,Ciudad_22,Alimentos,Queso,Online,Vendedor_7,61,749.91,22.39,568.29,3,Efectivo,2018,Mayo,Jueves,-11.4616,-96.8864,35502.314211,836.6242110000021
345,2019-07-01,Europa,Francia,Ciudad_2,Electrónica,Auriculares,Tienda,Vendedor_4,14,$673.0,20.68,590.31,8,Tarjeta,2019,Noviembre,Jueves,30.0357,-95.6205,7473.530400000001,-790.8095999999996
346,2018-03-15,África,Marruecos,Ciudad_21,Ropa,Pantalón,Distribuidor,Vendedor_4,65,$nan,8.52,265.32,2,Transferencia,2018,Julio,Sábado,48.2983,-40.5812,18084.77268,838.972679999999
347,2020-05-27,Asia,India,Ciudad_2,Electrónica,Smartphone,Tienda,Vendedor_1,63,74.0,4.9,55.74,10,Efectivo,2020,Noviembre,Jueves,-5.0834,-95.507,4433.562,921.9419999999996
348,2019-10-20,Asia,China,Ciudad_18,Hogar,Mesa,Tienda,Vendedor_3,32,114.94,2.73,59.34,3,Efectivo,2019,Agosto,Viernes,-2.5977,-22.9969,3577.668416,1678.7884159999999
349,2020/07/26,África,Egipto,Ciudad_30,Alimentos,Leche,Distribuidor,Vendedor_13,14,336.66,11.57,297.53,1,Transferencia,2020,Septiembre,Miércoles,-11.1569,11.6073,4167.918132000001,2.4981320000006235
350,2020-05-21,Europa,Francia,Ciudad_23,Juguetes,Pelota,Online,Vendedor_10,15,578.67,8.94,496.61,8,Efectivo,2020,Marzo,Viernes,20.0422,-47.1961,7904.053529999999,454.9035299999987
351,2018-01-14,Asia,Japón,Ciudad_24,Alimentos,Leche,Tienda,Vendedor_13,21,511.34,3.93,350.33,3,Transferencia,2018,Mayo,Sábado,-5.3305,96.6555,10316.131098,2959.2010980000005
352,2020-06-27,América,México,Ciudad_27,Alimentos,Cereal,Distribuidor,Vendedor_11,64,,9.38,320.84,6,Transferencia,2020,Diciembre,Sábado,-40.7252,75.3254,30440.780416,9907.020416000003
353,2020-01-13,Europa,Alemania,Ciudad_27,Electrónica,Smartphone,Online,Vendedor_12,9,296.39,20.29,226.76,5,Tarjeta,2020,Junio,Viernes,15.9472,89.9364,2126.2722209999997,85.4322209999998
354,2020-08-26,América,México,Ciudad_4,Juguetes,Muñeca,Online,Vendedor_6,9,412.06,12.02,278.19,10,Tarjeta,2020,Mayo,Sábado,-31.783,31.7194,3262.7734920000003,759.0634920000002
355,2018-04-01,Europa,España,Ciudad_23,Juguetes,Pelota,Online,Vendedor_4,37,652.93,25.69,354.41,10,Tarjeta,2018,Octubre,Sábado,31.2237,27.1946,17952.114471,4838.944471000001
356,2018-12-07,Europa,Italia,Ciudad_15,Hogar,Mesa,Tienda,Vendedor_6,80,306.04,26.53,227.8,4,Efectivo,2018,Julio,Jueves,-33.4587,0.1969,17987.80704,-236.1929600000003
357,2020-10-17,Europa,España,Ciudad_4,Electrónica,Laptop,Distribuidor,Vendedor_12,18,735.0,23.69,577.85,9,Efectivo,2020,Septiembre,Lunes,-30.2138,-93.5612,10095.813,-305.487000000001
358,2018-09-08,Europa,Italia,Ciudad_29,Ropa,Zapatos,Distribuidor,Vendedor_15,30,195.62,11.15,165.33,9,Transferencia,2018,Julio,Domingo,-23.1107,50.1598,5214.2511,254.35109999999986
359,2020-01-25,Europa,Alemania,Ciudad_11,Alimentos,Leche,Online,Vendedor_9,6,267.1,16.69,212.6,7,Efectivo,2020,Mayo,Viernes,14.6149,-50.4413,1335.12606,59.52606000000014
360,2018-11-21,África,Sudáfrica,Ciudad_21,Ropa,Zapatos,Online,Vendedor_14,0,0,23.93,377.05,9,Transferencia,2018,Agosto,Lunes,-30.747,51.0525,24696.064644000002,3204.2146439999997
361,2019-08-02,Europa,Alemania,Ciudad_2,Alimentos,Queso,Online,Vendedor_2,50,19.57,5.74,12.39,10,Tarjeta,2019,Septiembre,Martes,-11.9648,-21.0384,922.3341,302.83410000000003
362,2018-12-10,América,Brasil,Ciudad_26,Hogar,Mesa,Distribuidor,Vendedor_4,59,449.05,14.08,362.3,9,Tarjeta,2018,Junio,Domingo,47.8947,-14.4038,22763.60184,1387.9018399999986
363,2019-08-08,Europa,Francia,Ciudad_15,Hogar,Lámpara,Distribuidor,Vendedor_9,75,302.76,3.21,234.92,7,Transferencia,2019,Agosto,Domingo,-40.1723,3.4055,21978.1053,4359.105299999999
364,2020-07-18,África,Sudáfrica,Ciudad_1,Electrónica,Televisor,Tienda,Vendedor_14,52,604.14,5.74,466.4,10,Transferencia,2020,Junio,Viernes,0.61,-77.4224,29612.042928,5359.242928
365,2019/05/19,Europa,Italia,Ciudad_21,Juguetes,Puzzle,Distribuidor,Vendedor_14,35,72.78,11.82,39.24,1,Tarjeta,2019,Marzo,Martes,-38.4669,67.1927,2246.2091400000004,872.8091400000003
366,2019-10-23,América,Argentina,Ciudad_20,Hogar,Mesa,Online,Vendedor_14,75,111.1,9.83,64.01,6,Transferencia,2019,Abril,Miércoles,29.5335,43.4373,7513.415249999999,2712.665249999999
367,2018-12-27,Europa,Francia,Ciudad_18,Hogar,Mesa,Online,Vendedor_11,55,93.06,17.47,80.5,5,Tarjeta,2018,Noviembre,Sábado,37.7091,-39.3476,4224.13299,-203.36700999999994
368,2019-08-23,África,Marruecos,Ciudad_10,Electrónica,Smartphone,Tienda,Vendedor_3,34,705.44,18.21,397.78,8,Tarjeta,2019,Agosto,Lunes,-37.8211,-62.6005,19617.298784000002,6092.778784000004
369,2018-05-25,África,Nigeria,Ciudad_21,Hogar,Mesa,Tienda,Vendedor_11,17,537.97,25.26,431.07,9,Transferencia,2018,Julio,Martes,3.4216,81.698,6835.339226,-492.85077399999955
370,2018-01-24,Europa,Francia,Ciudad_6,Alimentos,Pan,Tienda,Vendedor_1,58,755.06,25.82,590.2,1,Transferencia,2018,Octubre,Martes,-14.5794,70.4921,32486.003463999998,-1745.5965360000082
371,2020-04-17,Europa,Francia,Ciudad_4,Ropa,Camisa,Distribuidor,Vendedor_10,79,575.59,15.5,290.45,7,Efectivo,2020,Enero,Viernes,47.1722,-51.9132,38423.51045,15477.960450000002
372,2019-12-21,Asia,Corea del Sur,Ciudad_23,Ropa,Camisa,Distribuidor,Vendedor_10,50,247.33,0.92,169.13,7,Efectivo,2019,Agosto,Miércoles,-33.6319,-87.8002,12252.7282,3796.2281999999996
373,2018-10-28,Asia,India,Ciudad_19,Alimentos,Pan,Online,Vendedor_7,20,382.7,11.7,274.48,8,Tarjeta,2018,Septiembre,Lunes,-33.5568,-9.3444,6758.482,1268.8819999999996
374,2018-07-11,América,México,Ciudad_12,Electrónica,Auriculares,Online,Vendedor_12,68,324.81,26.74,265.39,7,Efectivo,2018,Febrero,Sábado,-46.7165,-84.6706,16180.994808000001,-1865.5251919999992
375,2018-12-01,Asia,China,Ciudad_26,Juguetes,Puzzle,Tienda,Vendedor_5,65,794.11,22.49,648.59,9,Transferencia,2018,Noviembre,Domingo,7.0239,-12.8468,40008.452965000004,-2149.8970349999945
376,2020-12-28,Europa,Italia,Ciudad_21,Electrónica,Televisor,Tienda,Vendedor_3,71,233.92,22.05,205.63,3,Transferencia,2020,Julio,Martes,-20.9939,-77.02,12946.18544,-1653.5445600000003
377,2020-08-05,América,EEUU,Ciudad_5,Juguetes,Muñeca,Distribuidor,Vendedor_7,46,$449.9,1.66,308.45,5,Tarjeta,2020,Junio,Sábado,32.1483,-8.3587,20351.856359999998,6163.156359999999
378,2018-08-16,Asia,China,Ciudad_20,Alimentos,Pan,Distribuidor,Vendedor_2,55,347.24,28.33,232.36,9,Transferencia,2018,Diciembre,Viernes,21.7525,41.0022,13687.67994,907.8799399999989
379,2018-11-06,África,Nigeria,Ciudad_10,Juguetes,Auto de juguete,Online,Vendedor_4,76,628.11,5.77,329.67,5,Transferencia,2018,Agosto,Jueves,-29.1576,76.576,44981.972028000004,19927.052028000002
380,2020-09-08,Europa,España,Ciudad_25,Ropa,Camisa,Distribuidor,Vendedor_3,22,328.81,25.35,264.42,5,Efectivo,2020,Marzo,Domingo,43.7208,-34.3415,5400.046629999999,-417.1933700000018
